StudentId,School,Class Period,Condition,Consent,Lunch Status,ELL,American Indian or Alaskan Native,Asian or Pacific Islander,Black,Hispanic,White,Two or More Races,6th Grade MSP Reading,6th Grade MSP Math,Student-Teacher Ratio,Learning Gain,Pre_TestVersion,Pre_1.A,Pre_1.B,Pre_1.C,Pre_1.D,Pre_1.E,Pre_1.F,Pre_2.A,Pre_2.B,Pre_3.A,Pre_3.B,Pre_3.C,Pre_3.D,Pre_3.E,Pre_3.F,Pre_3.G,Pre_3.H,Pre_3.I,Pre_3.J,Pre_4.A,Pre_4.B,Pre_5.A,Pre_5.B,Pre_TotalScore,Submitted to Teacher,Post_TestVersion,Post_1.A,Post_1.B,Post_1.C,Post_1.D,Post_1.E,Post_1.F,Post_2.A,Post_2.B,Post_3.A,Post_3.B,Post_3.C,Post_3.D,Post_3.E,Post_3.F,Post_3.G,Post_3.H,Post_3.I,Post_3.J,Post_4.A,Post_4.B,Post_5.A,Post_5.B,Post_TotalScore,Submitted to teacher
5207,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,NA,A,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,16,0.727272727,B,Pre-test only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5208,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,12,A,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8,0.363636364,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,20,0.909090909
5209,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,5,A,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,12,0.545454545,B,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,17,0.772727273
5210,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,3,A,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,0.863636364,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
5211,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,8,A,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0.227272727,B,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,NA,1,0,1,13,0.590909091
5212,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,10,0.454545455
5213,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,12,A,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,9,0.409090909,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,21,0.954545455
5214,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,-2,B,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,0.363636364,A,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0.272727273
5215,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,13,B,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,7,0.318181818,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,20,0.909090909
5216,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,3,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,18,0.818181818,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,21,0.954545455
5217,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,11,A,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,9,0.409090909,B,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0.909090909
5218,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,7,A,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6,0.272727273,B,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,13,0.590909091
5219,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,13,A,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,9,0.409090909,B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,1
5220,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,6,B,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,8,0.363636364,A,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,14,0.636363636
5221,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,12,B,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,9,0.409090909,A,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,0.954545455
5222,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,7,B,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.136363636,A,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,10,0.454545455
5223,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,15,B,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5,0.227272727,A,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,0.909090909
5224,TAFA,1,paper,y,50.8,5.7,2.3,14.9,14.6,23.4,31.4,13.4,68,64,24,12,B,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,0.409090909,A,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,21,0.954545455
